Epoch: 1, Accuracy: 50.00%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_1.h5
Epoch: 5, Accuracy: 73.1249988079%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_5.h5
Epoch: 6, Accuracy: 71.8750000000%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_6.h5
Epoch: 7, Accuracy: 79.3749988079%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_7.h5
Epoch: 8, Accuracy: 85.6249988079%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_8.h5
Epoch: 9, Accuracy: 87.5000000000%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_9.h5
Epoch: 10, Accuracy: 86.8749976158%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_10.h5
Epoch: 11, Accuracy: 86.2500011921%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_11.h5
Epoch: 12, Accuracy: 86.2500011921%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_12.h5
Epoch: 13, Accuracy: 86.8749976158%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_13.h5
Epoch: 14, Accuracy: 86.8749976158%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_14.h5
Epoch: 15, Accuracy: 86.8749976158%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_15.h5
Epoch: 16, Accuracy: 86.8749976158%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_16.h5
Epoch: 17, Accuracy: 86.8749976158%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_17.h5
Epoch: 18, Accuracy: 86.8749976158%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_18.h5
Epoch: 19, Accuracy: 86.8749976158%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_19.h5
Epoch: 20, Accuracy: 86.8749976158%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_20.h5
Epoch: 1, Accuracy: 80.6249976158%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_1.h5
Epoch: 2, Accuracy: 73.7500011921%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_2.h5
Epoch: 3, Accuracy: 80.0000011921%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_3.h5
Epoch: 4, Accuracy: 57.4999988079%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_4.h5
Epoch: 5, Accuracy: 58.7499976158%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_5.h5
Epoch: 6, Accuracy: 58.7499976158%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_6.h5
Epoch: 7, Accuracy: 73.7500011921%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_7.h5
Epoch: 8, Accuracy: 83.1250011921%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_8.h5
Epoch: 9, Accuracy: 81.2500000000%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_9.h5
Epoch: 10, Accuracy: 81.8750023842%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_10.h5
Epoch: 11, Accuracy: 82.4999988079%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_11.h5
Epoch: 12, Accuracy: 83.1250011921%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_12.h5
Epoch: 13, Accuracy: 83.1250011921%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_13.h5
Epoch: 14, Accuracy: 83.1250011921%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_14.h5
Epoch: 15, Accuracy: 83.1250011921%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_15.h5
Epoch: 16, Accuracy: 83.1250011921%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_16.h5
Epoch: 17, Accuracy: 83.1250011921%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_17.h5
Epoch: 18, Accuracy: 83.1250011921%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_18.h5
Epoch: 19, Accuracy: 83.1250011921%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_19.h5
Epoch: 20, Accuracy: 83.1250011921%, Model: C:\Users\Jirka\VScode\AirRect\AiRecter\Models\model_epoch_20.h5
